University Name,Level,Program Name,Program URL,Start Date,App Deadline,Years,Tuition,PerYearTuitio
Shandong University,PhD,Economics,https://www.china-admissions.com/shandong-university/programs/phd/economics/,September,20th June,4,128000,32000
Shandong University,PhD,Economics (Center for Economic Research),https://www.china-admissions.com/shandong-university/programs/phd/economics-cer/,September,20th June,4,128000,32000
Shandong University,PhD,Material Science and Engineering,https://www.china-admissions.com/shandong-university/programs/phd/material-science-engineering/,September,20th June,4,136000,34000
Shandong University,PhD,Financial Mathematics,https://www.china-admissions.com/shandong-university/programs/phd/financial-mathematics/,September,20th June,4,136000,34000
Shandong University,PhD,Microbiology,https://www.china-admissions.com/shandong-university/programs/phd/microbiology/,September,20th June,4,136000,34000
Shandong University,PhD,Mechanical Engineering,https://www.china-admissions.com/shandong-university/programs/phd/mechanical-engineering/,September,20th June,4,136000,34000
Shantou University,Bachelor's,MBBS,https://www.china-admissions.com/shantou-university/mbbs/,September,31-May,5,300000,60000
Zhejiang Gongshang University,Non-Degree,Intensive Chinese ,https://www.china-admissions.com/zjsu/programs/non-degree/intensive-chinese-language/,September,August or February,1,17000,8500
Zhejiang Gongshang University,Non-Degree,Long-term Chinese Language and Culture Program,https://www.china-admissions.com/zjsu/programs/non-degree/long-term-chinese-language-culture-program/,September,August or February,variable,variable,variable
Zhejiang Gongshang University,Non-Degree,Business Chinese Program,https://www.china-admissions.com/zjsu/programs/non-degree/business-chinese-program/,September,August or February,variable,variable,9000
Zhejiang Gongshang University,Bachelor's,International Business,https://www.china-admissions.com/zjsu/programs/bachelors/international-business/,September,August or February,4,72000,18000
Zhejiang Gongshang University,Bachelor's,International¾Hotel¾Management,https://www.china-admissions.com/zjsu/programs/bachelors/international-hotel-management/,September,August or February,4,72000,18000
Zhejiang Gongshang University,Bachelor's,Accounting,https://www.china-admissions.com/zjsu/programs/bachelors/accounting/,September,August or February,4,72000,18000
Zhejiang Gongshang University,Bachelor's,Economic Statistics (Business Data Management),https://www.china-admissions.com/zjsu/programs/bachelors/economic-statistics/,September,August or February,4,72000,18000
Zhejiang Gongshang University,Bachelor's,Finance¾in¾the¾Field¾of International¾Finance,https://www.china-admissions.com/zjsu/programs/bachelors/finance/,September,August or February,4,72000,18000
Zhejiang Gongshang University,Bachelor's,E-commerce,https://www.china-admissions.com/zjsu/programs/bachelors/e-commerce/,September,August or February,4,72000,18000
Zhejiang Gongshang University,Bachelor's,Logistics¾Management,https://www.china-admissions.com/zjsu/programs/bachelors/logistics-management/,September,August or February,4,72000,18000
Zhejiang Gongshang University,Bachelor's,Computer¾Science¾and¾Technology,https://www.china-admissions.com/zjsu/programs/bachelors/computer-science-technology/,September,August or February,4,96000,24000
Zhejiang Gongshang University,Bachelor's,Law (in¾the¾Field¾of¾International¾Law),https://www.china-admissions.com/zjsu/programs/bachelors/law/,September,August or February,4,72000,18000
Zhejiang Gongshang University,Bachelor's,Communication¾Engineering,https://www.china-admissions.com/zjsu/programs/bachelors/communication-engineering/,September,August or February,4,80000,20000
Zhejiang Gongshang University,Bachelor's,Business¾English¾in¾the¾Field¾of¾Market¾Expansion¾in¾China,https://www.china-admissions.com/zjsu/programs/bachelors/business-english/,September,August or February,4,72000,18000
Zhejiang Gongshang University,Bachelor's,Art Design,https://www.china-admissions.com/zjsu/programs/bachelors/art-design/,September,August or February,4,100000,25000
Zhejiang Gongshang University,Master's,Science of Business Administration,https://www.china-admissions.com/zjsu/programs/masters/science-business-administration/,September,August or February,2.5,62500,25000
Zhejiang Gongshang University,Master's,Tourism Management,https://www.china-admissions.com/zjsu/programs/masters/tourism-management/,September,August or February,2.5,62500,25000
Zhejiang Gongshang University,Master's,Statistics (Business Data Management),https://www.china-admissions.com/zjsu/programs/masters/statistics/,September,August or February,2.5,62500,25000
Zhejiang Gongshang University,Master's,International¾Trade (Chinese¾Business),https://www.china-admissions.com/zjsu/programs/masters/international-trade/,September,August or February,2,50000,25000
Zhejiang Gongshang University,Master's,Finance (International¾Finance),https://www.china-admissions.com/zjsu/programs/masters/finance/,September,August or February,2.5,62500,25000
Zhejiang Gongshang University,Master's,Environmental¾Science and¾Engineering,https://www.china-admissions.com/zjsu/programs/masters/environmental-science-and-engineering/,September,August or February,2.5,70000,28000
Zhejiang Gongshang University,Master's,Information¾and¾Communication Engineering,https://www.china-admissions.com/zjsu/programs/masters/information-and-communication-engineering/,September,August or February,2.5,70000,28000
Zhejiang Gongshang University,Master's,History¾of¾Particular¾Subjects (History¾of¾Chinese¾Culture),https://www.china-admissions.com/zjsu/programs/masters/history-of-particular-subjects/,September,August or February,2.5,62500,25000
Zhejiang Gongshang University,Master's,Linguistics and Applied Linguistics in Foreign Languages,https://www.china-admissions.com/zjsu/programs/masters/linguistics-and-applied-linguistics-in-foreign-languages/,September,August or February,2.5,62500,25000
Zhejiang Gongshang University,PhD,Science of Business Administration,https://www.china-admissions.com/zjsu/programs/phd/science-of-business-administration/,September,August or February,3,90000,30000
Zhejiang Gongshang University,PhD,Accounting,https://www.china-admissions.com/zjsu/programs/phd/accounting/,September,August or February,3,90000,30000
Zhejiang Gongshang University,PhD,Food Science,https://www.china-admissions.com/zjsu/programs/phd/food-science/,September,August or February,3,99000,33000
South China Institute (BFSU),Non-Degree,Foundation Program,https://www.china-admissions.com/beijing-foreign-studies-university/programs/non-degree-programs-beijing-foreign-studies-university/foundation-program/,September or March,31st December or 30th June,0.5 - 1,30000,15000
South China Institute (BFSU),Non-Degree,Chinese Language Training Program,https://www.china-admissions.com/beijing-foreign-studies-university/programs/non-degree-programs-beijing-foreign-studies-university/chinese-language-training-program/,September or March,31st December or 30th June,0.5 - 1,16000,8000
South China Institute (BFSU),Non-Degree,Short-term/Exchange Program,https://www.china-admissions.com/beijing-foreign-studies-university/programs/non-degree-programs-beijing-foreign-studies-university/short-term-exchange-program/,September or March,31st December or 30th June,0.5,18000,18000
Shenyang Aerospace University,Non-Degree,Short-term Chinese Language,https://www.china-admissions.com/shenyang-aerospace-university/programs/non-degree/short-term-chinese/,variable,variable,variable,variable,variable
Shenyang Aerospace University,Non-Degree,Long-term Chinese Language,https://www.china-admissions.com/shenyang-aerospace-university/programs/non-degree/long-term-chinese/,September,31-Aug,0.5 - 1,12000,12000
Shenyang Aerospace University,Non-Degree,Foundation Program,https://www.china-admissions.com/shenyang-aerospace-university/programs/non-degree/foundation-program/,September,31-Aug,1,14000,14000
Shenyang Aerospace University,Bachelor's,Aeronautical Engineering (Aircraft Manufacturing),https://www.china-admissions.com/shenyang-aerospace-university/programs/bachelors/aeronautical-engineering-aircraft-manufacturing/,September,31-Aug,4,72000,18000
Shenyang Aerospace University,Bachelor's,Aeronautical Engineering (Aircraft Maintenance),https://www.china-admissions.com/shenyang-aerospace-university/programs/bachelors/aeronautical-engineering-aircraft-maintenance/,September,31-Aug,4,72000,18000
Shenyang Aerospace University,Bachelor's,Mechanical Engineering,https://www.china-admissions.com/shenyang-aerospace-university/programs/bachelors/mechanical-engineering/,September,31-Aug,4,72000,18000
Shenyang Aerospace University,Bachelor's,Electronics Engineering,https://www.china-admissions.com/shenyang-aerospace-university/programs/bachelors/electronics-engineering/,September,31-Aug,4,72000,18000
Shenyang Aerospace University,Bachelor's,Telecommunication Engineering,https://www.china-admissions.com/shenyang-aerospace-university/programs/bachelors/telecommunication-engineering/,September,31-Aug,4,72000,18000
Shenyang Aerospace University,Bachelor's,Computer Science & Technology,https://www.china-admissions.com/shenyang-aerospace-university/programs/bachelors/computer-science-technology/,September,31-Aug,4,72000,18000
Shenyang Aerospace University,Bachelor's,International Economics and Trade,https://www.china-admissions.com/shenyang-aerospace-university/programs/bachelors/international-economics-and-trade/,September,31-Aug,4,72000,18000
Shenyang Aerospace University,Bachelor's,Art Design (Product Modeling),https://www.china-admissions.com/shenyang-aerospace-university/programs/bachelors/art-design/,September,31-Aug,4,72000,18000
Shenyang Aerospace University,Bachelor's,Automation,https://www.china-admissions.com/shenyang-aerospace-university/programs/bachelors/automation/,September,31-Aug,4,72000,18000
Shenyang Aerospace University,Master's,Aeronautical Engineering,https://www.china-admissions.com/shenyang-aerospace-university/programs/masters/aeronautical-engineering/,September,31-Aug,2.5,50000,20000
Shenyang Aerospace University,Master's,Aerospace Propulsion Theory and Engineering,https://www.china-admissions.com/shenyang-aerospace-university/programs/masters/aerospace-propulsion-theory-and-engineering/,September,31-Aug,2.5,50000,20000
Shenyang Aerospace University,Master's,Mechanical Engineering,https://www.china-admissions.com/shenyang-aerospace-university/programs/masters/mechanical-engineering/,September,31-Aug,2.5,50000,20000
Shenyang Aerospace University,Master's,Computer Science & Technology,https://www.china-admissions.com/shenyang-aerospace-university/programs/masters/computer-science-technology/,September,31-Aug,2.5,50000,20000
Shenyang Aerospace University,Master's,Business Management,https://www.china-admissions.com/shenyang-aerospace-university/programs/masters/business-management/,September,31-Aug,2.5,50000,20000
Shenyang Aerospace University,Master's,Environment Energy Engineering,https://www.china-admissions.com/shenyang-aerospace-university/programs/masters/environment-energy-engineering/,September,31-Aug,2.5,50000,20000
Tianjin University,Non-Degree,Foundation Program,https://www.china-admissions.com/tianjin-university/programs/non-degree/foundation-program/,September or February,30-Jun,0.5 - 1,24000,24000
Tianjin University,Non-Degree,Short-term Chinese Language Program,https://www.china-admissions.com/tianjin-university/programs/non-degree/short-term-chinese/,July,30-Jun,variable,variable,variable
Tianjin University,Non-Degree,Chinese Language Program,https://www.china-admissions.com/tianjin-university/programs/non-degree/chinese-language/,September or February,30-Jun,0.5,6900,6900
Tianjin University,Bachelor's,Chemical Engineering,https://www.china-admissions.com/tianjin-university/programs/bachelors/chemical-engineering/,September,30-Jun,4,80000,20000
Tianjin University,Bachelor's,Pharmaceutical Science,https://www.china-admissions.com/tianjin-university/programs/bachelors/pharmaceutical-science/,September,30-Jun,4,80000,20000
Tianjin University,Bachelor's,Environment and Energy,https://www.china-admissions.com/tianjin-university/programs/bachelors/environment-and-energy/,September,30-Jun,4,80000,20000
Tianjin University,Master's,Environmental Science & Engineering,https://www.china-admissions.com/tianjin-university/programs/masters/environmental-science-engineering/,September,30-Jun,2.5,75000,30000
Tianjin University,Master's,Chemical Engineering,https://www.china-admissions.com/tianjin-university/programs/masters/chemical-engineering/,September,30-Jun,2,60000,30000
Tianjin University,Master's,Mechanical Engineering,https://www.china-admissions.com/tianjin-university/programs/masters/mechanical-engineering/,September,30-Jun,2,60000,30000
Tianjin University,Master's,Pharmaceutical Technology,https://www.china-admissions.com/tianjin-university/programs/masters/pharmaceutical-technology/,September,30-Jun,2,60000,30000
Tianjin University,Master's,Electronic Information Engineering,https://www.china-admissions.com/tianjin-university/programs/masters/electronic-information-engineering/,September,30-Jun,2,60000,30000
Tianjin University,Master's,"Civil Engineering, Hydraulic Engineering, Naval Architecture and Ocean Engineering",https://www.china-admissions.com/tianjin-university/programs/masters/civil-engineering-hydraulic-engineering-naval-architecture-and-ocean-engineering/,September,30-Jun,2,60000,30000
Tianjin University,Master's,Architecture,https://www.china-admissions.com/tianjin-university/programs/masters/architecture/,September,30-Jun,2,78000,39000
Tianjin University,Master's,Landscape Architecture,https://www.china-admissions.com/tianjin-university/programs/masters/landscape-architecture/,September,30-Jun,2,78000,39000
Tianjin University,Master's,Urban Planning,https://www.china-admissions.com/tianjin-university/programs/masters/urban-planning/,September,30-Jun,2,78000,39000
Tianjin University,Master's,Software Engineering,https://www.china-admissions.com/tianjin-university/programs/masters/software-engineering/,September,30-Jun,2,60000,30000
Tianjin University,PhD,Applied Chemistry,https://www.china-admissions.com/tianjin-university/programs/phd/applied-chemistry/,September,30-Jun,3,90000,30000
Zhejiang University,Non-Degree,Short-Term Chinese Language and Culture Programs,https://www.china-admissions.com/zhejiang-university/programs/non-degree/short-term-chinese/,July,1-Jun,4 weeks,800 - 3200,800 - 3200
Zhejiang University,Non-Degree,Long-term Chinese Language and Culture Program,https://www.china-admissions.com/zhejiang-university/programs/non-degree/long-term-chinese/,September or February,June 15th or January 10th,0.5 - 1,9000 - 18000,9000 - 18000
Zhejiang University,Bachelor's,MBBS,https://www.china-admissions.com/zhejiang-university/programs/bachelors/mbbs/,September,May 31st,6,256800,42800
Zhejiang University,Master's,LL.M. in Chinese Law,https://www.china-admissions.com/zhejiang-university/programs/masters/llm-chinese-law/,September,20-May,2,150000,100000
Zhejiang University,Master's,International Relations,https://www.china-admissions.com/zhejiang-university/programs/masters/international-relations/,September,20-May,2,73600,36800
Zhejiang University,Master's,Public Administration,https://www.china-admissions.com/zhejiang-university/programs/masters/public-administration/,September,20-May,2,73600,36800
Zhejiang University,Master's,MBA (Global Entrepreneurship Program),https://www.china-admissions.com/zhejiang-university/programs/masters/mba-gep/,September,20-May,2,180000,90000
Zhejiang University,Master's,MBA (Master in Global Manufacturing and Supply Chain Management),https://www.china-admissions.com/zhejiang-university/programs/masters/mba-mgmscm/,September,20-May,2.5,200000,Nothing
Zhejiang University,Master's,Management Science and Engineering,https://www.china-admissions.com/zhejiang-university/programs/masters/management-science-engineering/,September,20-May,2.5,92000,36800
Zhejiang University,Master's,Linguistics and Applied Linguistics,https://www.china-admissions.com/zhejiang-university/programs/masters/linguistics-applied-linguistics/,September,20-May,2,61600,30800
Zhejiang University,Master's,Crop Science,https://www.china-admissions.com/zhejiang-university/programs/masters/crop-science/,September,20-May,2.5,92000,36800
Zhejiang University,Master's,Clinical Medicine,https://www.china-admissions.com/zhejiang-university/programs/masters/clinical-medicine/,September,20-May,3,122400,40800
Zhejiang University,Master's,Computer Applied Technology,https://www.china-admissions.com/zhejiang-university/programs/masters/computer-applied-technology/,September,20-May,2.5,92000,36800
Zhejiang University,Master's,Energy Environmental Engineering,https://www.china-admissions.com/zhejiang-university/programs/masters/energy-environmental-engineering/,September,20-May,2.5,92000,36800
Zhejiang University,Master's,Material Science and Engineering,https://www.china-admissions.com/zhejiang-university/programs/masters/material-science-engineering/,September,20-May,2.5,92000,36800
Zhejiang University,Master's,Chemical Engineering,https://www.china-admissions.com/zhejiang-university/programs/masters/chemical-engineering/,September,20-May,2.5,92000,36800
Zhejiang University,Master's,Architecture,https://www.china-admissions.com/zhejiang-university/programs/masters/architecture/,September,20-May,2.5,92000,36800
Zhejiang University,Master's,Mechatronic Engineering,https://www.china-admissions.com/zhejiang-university/programs/masters/mechatronic-engineering/,September,20-May,2.5,92000,36800
Zhejiang University,Master's,Control Science and Engineering,https://www.china-admissions.com/zhejiang-university/programs/masters/control-science-engineering/,September,20-May,2.5,92000,36800
Zhejiang University,PhD,Chemistry and Physics of Polymers,https://www.china-admissions.com/zhejiang-university/programs/phd/chemistry-physics-polymers/,September,20-May,3,128400,42800
Zhejiang University,PhD,Condensed Matter Physics,https://www.china-admissions.com/zhejiang-university/programs/phd/condensed-matter-physics/,September,20-May,3,128400,42800
Zhejiang University,PhD,Fundamental Mathematics,https://www.china-admissions.com/zhejiang-university/programs/phd/fundamental-mathematics/,September,20-May,3,128400,42800
Zhejiang University,PhD,Probability and Mathematical Statistics,https://www.china-admissions.com/zhejiang-university/programs/phd/probability-mathematical-statistics/,September,20-May,3,128400,42800
Zhejiang University,PhD,Chemistry,https://www.china-admissions.com/zhejiang-university/programs/phd/chemistry/,September,20-May,3,128400,42800
Zhejiang University,PhD,Biochemistry and Molecular Biology,https://www.china-admissions.com/zhejiang-university/programs/phd/biochemistry-molecular-biology/,September,20-May,3,143400,47800
Zhejiang University,PhD,Computer Science and Technology,https://www.china-admissions.com/zhejiang-university/programs/phd/computer-science-technology/,September,20-May,3,128400,42800
Zhejiang University,PhD,Agricultural Entomology and Pest Control,https://www.china-admissions.com/zhejiang-university/programs/phd/agricultural-entomology-and-pest-control/,September,20-May,3,128400,42800
Zhejiang University,PhD,Pomology,https://www.china-admissions.com/zhejiang-university/programs/phd/pomology,September,20-May,3,128400,42800
Zhejiang University,PhD,Olericulture,https://www.china-admissions.com/zhejiang-university/programs/phd/olericulture/,September,20-May,3,128400,42800
Zhejiang University,PhD,Plant Nutrition,https://www.china-admissions.com/zhejiang-university/programs/phd/plant-nutrition/,September,20-May,3,128400,42800
Zhejiang University,PhD,Plant Pathology,https://www.china-admissions.com/zhejiang-university/programs/phd/plant-pathology/,September,20-May,3,128400,42800
Zhejiang University,PhD,Soil Science,https://www.china-admissions.com/zhejiang-university/programs/phd/soil-science/,September,20-May,3,128400,42800
Zhejiang University,PhD,The Rearing of Special-type Economic Animals,https://www.china-admissions.com/zhejiang-university/programs/phd/the-rearing-of-special-type-economic-animals/,September,20-May,3,128400,42800
Zhejiang University,PhD,Animal Nutrition and Feed Science,https://www.china-admissions.com/zhejiang-university/programs/phd/animal-nutrition-feed-science/,September,20-May,3,128400,42800
Zhejiang University,PhD,Electrical Engineering,https://www.china-admissions.com/zhejiang-university/programs/phd/electrical-engineering/,September,20-May,3,128400,42800
Zhejiang University,PhD,Surgery,https://www.china-admissions.com/zhejiang-university/programs/phd/surgery/,September,20-May,3,143400,47800
Zhejiang University,PhD,Computational Mathematics,https://www.china-admissions.com/zhejiang-university/programs/phd/computational-mathematics/,September,20-May,3,128400,42800
Zhejiang University,PhD,Optical Engineering,https://www.china-admissions.com/zhejiang-university/programs/phd/optical-engineering/,September,20-May,3,128400,42800
Zhejiang University,PhD,Crop Cultivation and Farming System,https://www.china-admissions.com/zhejiang-university/programs/phd/crop-cultivation-farming-system/,September,20-May,3,128400,42800
Zhejiang University,PhD,Crop Genetics and Breeding,https://www.china-admissions.com/zhejiang-university/programs/phd/crop-genetics-and-breeding/,September,20-May,3,128400,42800
Zhejiang University,PhD,Pharmaceutical Analysis,https://www.china-admissions.com/zhejiang-university/programs/phd/pharmaceutical-analysis/,September,20-May,3,143400,47800
Zhejiang University,PhD,Preventive Veterinary Medicine,https://www.china-admissions.com/zhejiang-university/programs/phd/preventive-veterinary-medicine/,September,20-May,3,128400,42800
Beijing Language and Culture University,Non-Degree,–Beijing Study Tour” Summer Camp,https://www.china-admissions.com/beijing-language-culture-university/programs/chinese-programs/beijing-study-tour-summer-camp/,June or July,29-May,variable,7700,7700
That's Mandarin,Non-Degree,Specialised Chinese Programs,https://www.china-admissions.com/thats-mandarin/programs/chinese-language-programs/specialised-chinese/,variable,variable,variable,variable,variable
That's Mandarin,Non-Degree,Part Time Chinese,https://www.china-admissions.com/thats-mandarin/programs/chinese-language-programs/part-time-chinese/,variable,variable,variable,variable,variable
That's Mandarin,Non-Degree,Intensive Chinese,https://www.china-admissions.com/thats-mandarin/programs/chinese-language-programs/intensive-chinese/,variable,variable,variable,variable,variable
That's Mandarin,Non-Degree,Chinese Camp,https://www.china-admissions.com/thats-mandarin/programs/chinese-language-programs/chinese-camp/,variable,variable,variable,variable,variable
That's Mandarin,Non-Degree,Corporate Chinese,https://www.china-admissions.com/thats-mandarin/programs/chinese-language-programs/corporate-chinese/,variable,variable,variable,variable,variable
That's Mandarin,Non-Degree,Online Chinese,https://www.china-admissions.com/thats-mandarin/programs/chinese-language-programs/learn-chinese-online/,variable,variable,variable,variable,variable
Fudan University,PhD,Business Administration,https://www.china-admissions.com/fudan-university/durham-dba/,September,Nothing,6,400000,150000
Nanjing University,Non-Degree,Chinese Language,https://www.china-admissions.com/nanjing-university/long-term-chinese-program,September or February,June 30 or Dec 30,0.5 - 2,9500-38000,19000
Nanjing University,Master's,China Studies,https://www.china-admissions.com/nanjing-university/masters-china-studies/,September,30-Jun,2 or 3,69000,23000
Nanjing University,Master's,Sustainable Building Design,https://www.china-admissions.com/nanjing-university/msc-sustainable-building-design/,September,30-Jun,3,81000,27000
Nanjing University,Master's,Architecture and Urbanism,https://www.china-admissions.com/nanjing-university/msc-architecture-urbanism/,September,30-Jun,3,81000,27000
Nanjing University,Master's,IMBA,https://www.china-admissions.com/nanjing-university/imba,September,5-Jan,2.5,158000,67200
Nanjing University,Master's,Journalism and Communication in China-ASEAN Culture and Communication,https://www.china-admissions.com/nanjing-university/mjc-china-asean-culture-and-communication/,September,1-May,2,40000,20000
Central University of Finance and Economics,Non-Degree,Business Chinese,https://www.china-admissions.com/cufe/business-chinese/,September or March,Jul 20 or Jan 20,1 - 1.5,20000 - 30000,20000
Central University of Finance and Economics,Non-Degree,Elementary Chinese,https://www.china-admissions.com/cufe/elementary-chinese/,September or March,Jul 20 or Jan 20,1 - 1.5,17600 - 26400,17600
Central University of Finance and Economics,Non-Degree,Chinese Business Study Programs,https://www.china-admissions.com/cufe/chinese-business-study-programs/,September or March,30-Jun,1 week - TBD,$ 250 per week,$ 250 per week
Central University of Finance and Economics,Bachelor's,International Finance and Corporate Finance,https://www.china-admissions.com/cufe/international-corporate-finance/,September,30-Jun,4,88000,22000
Central University of Finance and Economics,Bachelor's,International Trade/Risk Management,https://www.china-admissions.com/cufe/bachelors-international-trade-risk-management/,September,30-Jun,4,88000,22000
Central University of Finance and Economics,Master's,Finance,https://www.china-admissions.com/cufe/masters-in-finance/,September,30-Jun,3,78000,26000
Central University of Finance and Economics,Master's,International Finance,https://www.china-admissions.com/cufe/masters-international-finance/,September,30-Jun,3,78000,26000
Central University of Finance and Economics,Master's,Securities Investment,https://www.china-admissions.com/cufe/masters-securities-investment/,September,30-Jun,3,78000,26000
Central University of Finance and Economics,Master's,Project Management,https://www.china-admissions.com/cufe/masters-project-management/,September,30-Jun,3,78000,26000
Beijing Language and Culture University,Bachelor's,International Economics and Trade,https://www.china-admissions.com/beijing-language-culture-university/programs/bachelors/international-economics-trade/,September,28-Jul,4,99600,24900
Beijing Language and Culture University,Bachelor's,Chinese Languages,https://www.china-admissions.com/beijing-language-culture-university/bachelors-chinese-languages,March or September,January 13 or July 28,4,99600,24900
Beijing Language and Culture University,Bachelor's,Teaching Chinese to Speakers of Other Languages,https://www.china-admissions.com/beijing-language-culture-university/bachelors-teaching-chinese-speakers-languages,March or September,January 13 or July 28,4,99600,24900
Beijing Film Academy,Non-Degree,Chinese Language,https://www.china-admissions.com/beijing-film-academy/programs/chinese-programs/chinese-language-program/,September or March,Over the year,1,18000,18000
Beijing Film Academy,Bachelor's,International Film Production,https://www.china-admissions.com/beijing-film-academy/programs/bachelors/international-film-production/,September,15-Jul,3 or 4,320000,80000
Southeast University,Non-Degree,Elementary Chinese,https://www.china-admissions.com/southeast-university/programs/chinese-programs/elementary-chinese/,Sepbember or March,June 15 or December 30,1,16000,16000
Southeast University,Non-Degree,Intensive Chinese,https://www.china-admissions.com/southeast-university/intensive-chinese/,Sepbember or March,June 15 or December 30,1,16000,16000
Southeast University,Non-Degree,Short-term Program in Chinese & Culture,https://www.china-admissions.com/southeast-university/short-term-program-chinese-culture,Sepbember or March,June 15 or January 20,2 weeks,1600,1600
Southeast University,Non-Degree,Pre-university Program,https://www.china-admissions.com/southeast-university/pre-university-program/,Sepbember or March,June 30 or January 30,0.5,8000,8000
Southeast University,Bachelor's,Architecture,https://www.china-admissions.com/southeast-university/bachelors-in-architecture/,September,30-Jun,4,115200,28800
Southeast University,Bachelor's,M.B.B.S.,https://www.china-admissions.com/southeast-university/m-b-b-s/,September,30-Jun,6,196800,32800
Southeast University,Master's,Artistic Theory,https://www.china-admissions.com/southeast-university/masters-artistic-theory/,September,30-May,2,70000,35000
Southeast University,Master's,Biology,https://www.china-admissions.com/southeast-university/masters-in-biology,September,30-May,3,99000,33000
Southeast University,Master's,Civil Engineering,https://www.china-admissions.com/southeast-university/masters-civil-engineering,September,30-May,3,99000,33000
Southeast University,Master's,Computer Technology,https://www.china-admissions.com/southeast-university/masters-computer-technology,September,30-May,3,69000,23000
Southeast University,Master's,Control Science and Engineering,https://www.china-admissions.com/southeast-university/masters-control-science-engineering,September,30-May,3,69000,23000
Southeast University,Master's,Electronic Science and Technology,https://www.china-admissions.com/southeast-university/masters-electronic-science-technology,September,30-May,2,66000,33000
Southeast University,Master's,Electrical Engineering,https://www.china-admissions.com/southeast-university/masters-electrical-engineering,September,30-May,2,66000,33000
Southeast University,Master's,Industrial Design Engineering,https://www.china-admissions.com/southeast-university/masters-industrial-design-engineering/,September,30-May,2,116000,58000
Southeast University,Master's,Instrument and Meter Engineering,https://www.china-admissions.com/southeast-university/masters-instrument-meter-engineering/,September,30-May,2,69000,23000
Southeast University,Master's,International Business,https://www.china-admissions.com/southeast-university/masters-international-business/,September,30-May,2,120000,60000
Southeast University,Master's,International Trade,https://www.china-admissions.com/southeast-university/masters-international-trade,September,30-May,2,70000,35000
Southeast University,Master's,Translation and Interpreting,https://www.china-admissions.com/southeast-university/masters-translation-interpreting/,September,30-May,2,80000,40000
Southeast University,Master's,Power Engineering and Thermal Physics,https://www.china-admissions.com/southeast-university/masters-power-engineering-thermal-physics,September,30-May,2,46000,23000
Southeast University,Master's,Public Health,https://www.china-admissions.com/southeast-university/masters-public-health,September,30-May,2,90000,45000
Southeast University,Master's,Transportation Engineering,https://www.china-admissions.com/southeast-university/masters-transportation-engineering/,September,30-May,2,100000,50000
Southeast University,Master's,Public Health in Global Health,https://www.china-admissions.com/southeast-university/masters-public-health-global-health,September,30-May,2,66000,33000
Fudan University,Non-Degree,Summer Camp on Chinese Economy and Society,https://www.china-admissions.com/fudan-university/summer-camp/,July,15-May,2 weeks,13600,13600
Fudan University,Non-Degree,International Summer Session,https://www.china-admissions.com/fudan-university/international-summer-session/,July,10-May,4 weeks,13800,13800
Fudan University,Non-Degree,Summer Professional Chinese Business Immersion Program,https://www.china-admissions.com/fudan-university/summer-professional-chinese-business-immersion-program/,July,28-May,4 weeks,11000,11000
Fudan University,Non-Degree,Summer Chinese Language SCI Program,https://www.china-admissions.com/fudan-university/summer-chinese-language-sci-program/,July,28-May,4 weeks,5600,5600
Fudan University,Non-Degree,Long Term Chinese Language Program,https://www.china-admissions.com/fudan-university/long-term-chinese-language-program/,September or February,June 10 or December 10,0.5 - 1,10500 - 21000,10500 - 21000
The University of Nottingham Ningbo China,Master's,Teaching English to Speakers of Other Languages (TESOL),https://www.china-admissions.com/nottingham-ningbo/ma-teaching-english-speakers-languages-tesol/,September,31-May,2-Jan,90000,90000
Nankai University,Bachelor's,Clinical Medicine,https://www.china-admissions.com/nankai-university/bachelors-clinical-medicine/,September,30-Jun,6,408000,68000
Chongqing University,Non-Degree,Short-term Chinese Language Program,https://www.china-admissions.com/chongqing-university/short-term-chinese-language-program/,Nothing,Nothing,1 week - 2 months,Nothing,Nothing
Chongqing University,Non-Degree,Short-term Chinese Language Program for Group Students,https://www.china-admissions.com/chongqing-university/short-term-chinese-language-program-group-students/,Nothing,Nothing,Nothing,Nothing,Nothing
Chongqing University,Non-Degree,Long-term Chinese Language Program,https://www.china-admissions.com/chongqing-university/long-term-chinese-language-program/,September,June 15 or December 15,1 month - 1 year,2400 - 7000 - 13000,2400 - 7000 - 13000
Chongqing University,Master's,Electrical Engineering,https://www.china-admissions.com/chongqing-university/masters-electrical-engineering/,September,15-Jun,2,60000,30000
Chongqing University,Master's,Software Engineering,https://www.china-admissions.com/chongqing-university/masters-software-engineering/,September,15-Jun,2,70000,35000
Chongqing University,Master's,Electronics & Communications Engineering,https://www.china-admissions.com/chongqing-university/masters-electronics-communications-engineering/,September,15-Jun,2,60000,30000
Chongqing University,Master's,Urban Construction & Environmental Engineering,https://www.china-admissions.com/chongqing-university/masters-urban-construction-environmental-engineering/,September,15-Jun,2,70000,35000
Chongqing University,Master's,Mechanical Engineering,https://www.china-admissions.com/chongqing-university/masters-mechanical-engineering/,September,15-Jun,2,60000,30000
Chongqing University,Master's,International Business,https://www.china-admissions.com/chongqing-university/masters-international-business/,September,15-Jun,2,98000,49000
Chongqing University,Master's,Architecture,https://www.china-admissions.com/chongqing-university/masters-architecture/,September,15-Jun,2,70000,35000
Chongqing University,PhD,Business Administration,https://www.china-admissions.com/chongqing-university/phd-business-administration/,September,15-Jun,3,84000,28000
